unite	verb	be or become joined or united or linked	to put together so as to make one; to join, as two or more constituents, to form a whole; to combine; to connect; to join; to cause to adhere;
unite	verb	be or become joined or united or linked	hence, to join by a legal or moral bond, as families by marriage, nations by treaty, men by opinions; to join in interest, affection, fellowship, or the like; to cause to agree; to harmonize; to associate; to attach.
unite	verb	be or become joined or united or linked	to join in an act; to concur; to act in concert; .
unite	verb	become one	to become one; to be cemented or consolidated; to combine, as by adhesion or mixture; to coalesce; to grow together.
unite	verb	become one	to put together so as to make one; to join, as two or more constituents, to form a whole; to combine; to connect; to join; to cause to adhere;
unite	verb	become one	hence, to join by a legal or moral bond, as families by marriage, nations by treaty, men by opinions; to join in interest, affection, fellowship, or the like; to cause to agree; to harmonize; to associate; to attach.
unite	verb	become one	to join in an act; to concur; to act in concert; .
unite	verb	bring together for a common purpose or action or ideology or in a shared situation	to become one; to be cemented or consolidated; to combine, as by adhesion or mixture; to coalesce; to grow together.
unite	verb	bring together for a common purpose or action or ideology or in a shared situation	to put together so as to make one; to join, as two or more constituents, to form a whole; to combine; to connect; to join; to cause to adhere;
unite	verb	bring together for a common purpose or action or ideology or in a shared situation	hence, to join by a legal or moral bond, as families by marriage, nations by treaty, men by opinions; to join in interest, affection, fellowship, or the like; to cause to agree; to harmonize; to associate; to attach.
unite	verb	bring together for a common purpose or action or ideology or in a shared situation	to join in an act; to concur; to act in concert; .
unite	verb	join or combine	to become one; to be cemented or consolidated; to combine, as by adhesion or mixture; to coalesce; to grow together.
unite	verb	join or combine	to put together so as to make one; to join, as two or more constituents, to form a whole; to combine; to connect; to join; to cause to adhere;
unite	verb	join or combine	hence, to join by a legal or moral bond, as families by marriage, nations by treaty, men by opinions; to join in interest, affection, fellowship, or the like; to cause to agree; to harmonize; to associate; to attach.
unite	verb	join or combine	to join in an act; to concur; to act in concert; .
unite	verb	act in concert or unite in a common purpose or belief	to become one; to be cemented or consolidated; to combine, as by adhesion or mixture; to coalesce; to grow together.
unite	verb	act in concert or unite in a common purpose or belief	to put together so as to make one; to join, as two or more constituents, to form a whole; to combine; to connect; to join; to cause to adhere;
unite	verb	act in concert or unite in a common purpose or belief	hence, to join by a legal or moral bond, as families by marriage, nations by treaty, men by opinions; to join in interest, affection, fellowship, or the like; to cause to agree; to harmonize; to associate; to attach.
unite	verb	act in concert or unite in a common purpose or belief	to join in an act; to concur; to act in concert; .
unite	verb	have or possess in combination	to become one; to be cemented or consolidated; to combine, as by adhesion or mixture; to coalesce; to grow together.
unite	verb	have or possess in combination	to put together so as to make one; to join, as two or more constituents, to form a whole; to combine; to connect; to join; to cause to adhere;
unite	verb	have or possess in combination	hence, to join by a legal or moral bond, as families by marriage, nations by treaty, men by opinions; to join in interest, affection, fellowship, or the like; to cause to agree; to harmonize; to associate; to attach.
unite	verb	have or possess in combination	to join in an act; to concur; to act in concert; .
hearth	noun	an open recess in a wall at the base of a chimney where a fire can be built	the pavement or floor of brick, stone, or metal in a chimney, on which a fire is made; the floor of a fireplace; also, a corresponding part of a stove.
hearth	noun	an open recess in a wall at the base of a chimney where a fire can be built	the house itself, as the abode of comfort to its inmates and of hospitality to strangers; fireside.
hearth	noun	an open recess in a wall at the base of a chimney where a fire can be built	the floor of a furnace, on which the material to be heated lies, or the lowest part of a melting furnace, into which the melted material settles; .
hearth	noun	an area near a fireplace (usually paved and extending out into a room)	the pavement or floor of brick, stone, or metal in a chimney, on which a fire is made; the floor of a fireplace; also, a corresponding part of a stove.
hearth	noun	an area near a fireplace (usually paved and extending out into a room)	the house itself, as the abode of comfort to its inmates and of hospitality to strangers; fireside.
hearth	noun	an area near a fireplace (usually paved and extending out into a room)	the floor of a furnace, on which the material to be heated lies, or the lowest part of a melting furnace, into which the melted material settles; .
hearth	noun	home symbolized as a part of the fireplace	the pavement or floor of brick, stone, or metal in a chimney, on which a fire is made; the floor of a fireplace; also, a corresponding part of a stove.
hearth	noun	home symbolized as a part of the fireplace	the house itself, as the abode of comfort to its inmates and of hospitality to strangers; fireside.
hearth	noun	home symbolized as a part of the fireplace	the floor of a furnace, on which the material to be heated lies, or the lowest part of a melting furnace, into which the melted material settles; .
individual	noun	a single organism	a single person, animal, or thing of any kind; a thing or being incapable of separation or division, without losing its identity; especially, a human being; a person.
individual	noun	a human being	a single person, animal, or thing of any kind; a thing or being incapable of separation or division, without losing its identity; especially, a human being; a person.
mescal	noun	a small spineless globe-shaped cactus; source of mescal buttons	a distilled liquor prepared in mexico from a species of agave.
mescal	noun	a colorless Mexican liquor distilled from fermented juices of certain desert plants of the genus Agavaceae (especially the century plant)	a distilled liquor prepared in mexico from a species of agave.
brainwave	noun	the clear (and often sudden) understanding of a complex situation	rapid fluctuations of voltage between parts of the brain.
brainwave	noun	the clear (and often sudden) understanding of a complex situation	the clear (and often sudden) understanding of a complex situation.
brainwave	noun	(neurophysiology) rapid fluctuations of voltage between parts of the cerebral cortex that are detectable with an electroencephalograph	rapid fluctuations of voltage between parts of the brain.
brainwave	noun	(neurophysiology) rapid fluctuations of voltage between parts of the cerebral cortex that are detectable with an electroencephalograph	the clear (and often sudden) understanding of a complex situation.
keystone	noun	the central building block at the top of an arch or vault	the central or topmost stone of an arch. this in some styles is made different in size from the other voussoirs, or projects, or is decorated with carving. see  of .
keystone	noun	a central cohesive source of support and stability	the central or topmost stone of an arch. this in some styles is made different in size from the other voussoirs, or projects, or is decorated with carving. see  of .
canter	verb	ride at a canter	to cause, as a horse, to go at a canter; to ride (a horse) at a canter.
canter	verb	ride at a canter	to move in a canter.
canter	verb	go at a canter, of horses	to cause, as a horse, to go at a canter; to ride (a horse) at a canter.
canter	verb	go at a canter, of horses	to move in a canter.
canter	verb	ride at a cantering pace	to cause, as a horse, to go at a canter; to ride (a horse) at a canter.
canter	verb	ride at a cantering pace	to move in a canter.
mead	noun	United States anthropologist noted for her claims about adolescence and sexual behavior in Polynesian cultures (1901-1978)	a meadow.
mead	noun	United States anthropologist noted for her claims about adolescence and sexual behavior in Polynesian cultures (1901-1978)	a fermented drink made of water and honey with malt, yeast, etc.; metheglin; hydromel.
mead	noun	United States anthropologist noted for her claims about adolescence and sexual behavior in Polynesian cultures (1901-1978)	a drink composed of sirup of sarsaparilla or other flavoring extract, and water.  it is sometimes charged with carbonic acid gas.
mead	noun	United States philosopher of pragmatism (1863-1931)	a meadow.
mead	noun	United States philosopher of pragmatism (1863-1931)	a fermented drink made of water and honey with malt, yeast, etc.; metheglin; hydromel.
mead	noun	United States philosopher of pragmatism (1863-1931)	a drink composed of sirup of sarsaparilla or other flavoring extract, and water.  it is sometimes charged with carbonic acid gas.
mead	noun	made of fermented honey and water	a meadow.
mead	noun	made of fermented honey and water	a fermented drink made of water and honey with malt, yeast, etc.; metheglin; hydromel.
mead	noun	made of fermented honey and water	a drink composed of sirup of sarsaparilla or other flavoring extract, and water.  it is sometimes charged with carbonic acid gas.
tool	verb	drive	to travel in a vehicle; to ride or drive.
tool	verb	drive	to shape, form, or finish with a tool.
tool	verb	drive	to drive, as a coach.
tool	verb	furnish with tools	to travel in a vehicle; to ride or drive.
tool	verb	furnish with tools	to shape, form, or finish with a tool.
tool	verb	furnish with tools	to drive, as a coach.
tool	verb	ride in a car with no particular goal and just for the pleasure of it	to travel in a vehicle; to ride or drive.
tool	verb	ride in a car with no particular goal and just for the pleasure of it	to shape, form, or finish with a tool.
tool	verb	ride in a car with no particular goal and just for the pleasure of it	to drive, as a coach.
tool	verb	work with a tool	to travel in a vehicle; to ride or drive.
tool	verb	work with a tool	to shape, form, or finish with a tool.
tool	verb	work with a tool	to drive, as a coach.
siphon	verb	convey, draw off, or empty by or as if by a siphon	to convey, or draw off, by means of a siphon, as a liquid from one vessel to another at a lower level.
siphon	verb	move a liquid from one container into another by means of a siphon or a siphoning action	to convey, or draw off, by means of a siphon, as a liquid from one vessel to another at a lower level.
cornice	noun	the topmost projecting part of an entablature	any horizontal, molded or otherwise decorated projection which crowns or finishes the part to which it is affixed; .
cornice	noun	a molding at the corner between the ceiling and the top of a wall	any horizontal, molded or otherwise decorated projection which crowns or finishes the part to which it is affixed; .
cornice	noun	a decorative framework to conceal curtain fixtures at the top of a window casing	any horizontal, molded or otherwise decorated projection which crowns or finishes the part to which it is affixed; .
name	verb	mention and identify by name	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	mention and identify by name	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	mention and identify by name	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	mention and identify by name	to designate (a member) by name, as the speaker does by way of reprimand.
name	verb	give or make a list of; name individually; give the names of	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	give or make a list of; name individually; give the names of	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	give or make a list of; name individually; give the names of	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	give or make a list of; name individually; give the names of	to designate (a member) by name, as the speaker does by way of reprimand.
name	verb	assign a specified (usually proper) proper name to	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	assign a specified (usually proper) proper name to	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	assign a specified (usually proper) proper name to	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	assign a specified (usually proper) proper name to	to designate (a member) by name, as the speaker does by way of reprimand.
name	verb	give the name or identifying characteristics of; refer to by name or some other identifying characteristic property	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	give the name or identifying characteristics of; refer to by name or some other identifying characteristic property	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	give the name or identifying characteristics of; refer to by name or some other identifying characteristic property	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	give the name or identifying characteristics of; refer to by name or some other identifying characteristic property	to designate (a member) by name, as the speaker does by way of reprimand.
name	verb	charge with a function; charge to be	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	charge with a function; charge to be	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	charge with a function; charge to be	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	charge with a function; charge to be	to designate (a member) by name, as the speaker does by way of reprimand.
name	verb	create and charge with a task or function	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	create and charge with a task or function	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	create and charge with a task or function	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	create and charge with a task or function	to designate (a member) by name, as the speaker does by way of reprimand.
name	verb	make reference to	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	make reference to	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	make reference to	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	make reference to	to designate (a member) by name, as the speaker does by way of reprimand.
name	verb	determine or distinguish the nature of a problem or an illness through a diagnostic analysis	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	determine or distinguish the nature of a problem or an illness through a diagnostic analysis	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	determine or distinguish the nature of a problem or an illness through a diagnostic analysis	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	determine or distinguish the nature of a problem or an illness through a diagnostic analysis	to designate (a member) by name, as the speaker does by way of reprimand.
name	verb	identify as in botany or biology, for example	to give a distinctive name or appellation to; to entitle; to denominate; to style; to call.
name	verb	identify as in botany or biology, for example	to mention by name; to utter or publish the name of; to refer to by distinctive title; to mention.
name	verb	identify as in botany or biology, for example	to designate by name or specifically for any purpose; to nominate; to specify; to appoint; .
name	verb	identify as in botany or biology, for example	to designate (a member) by name, as the speaker does by way of reprimand.
salmagundi	noun	cooked meats and eggs and vegetables usually arranged in rows around the plate and dressed with a salad dressing	a mixture of chopped meat and pickled herring, with oil, vinegar, pepper, and onions.
salmagundi	noun	cooked meats and eggs and vegetables usually arranged in rows around the plate and dressed with a salad dressing	hence, a mixture of various ingredients; an olio or medley; a potpourri; a miscellany.
salmagundi	noun	a collection containing a variety of sorts of things	a mixture of chopped meat and pickled herring, with oil, vinegar, pepper, and onions.
salmagundi	noun	a collection containing a variety of sorts of things	hence, a mixture of various ingredients; an olio or medley; a potpourri; a miscellany.
abutment	noun	point of contact between two objects or parts	state of abutting.
abutment	noun	a masonry support that touches and directly receives thrust or pressure of an arch or bridge	state of abutting.
appeal	verb	request earnestly (something from somebody); ask for aid or protection	to apply for the removal of a cause from an inferior to a superior judge or court for the purpose of re&euml;xamination of for decision.
appeal	verb	request earnestly (something from somebody); ask for aid or protection	to call upon another to decide a question controverted, to corroborate a statement, to vindicate one's rights, etc.; . hence: to call on one for aid; to make earnest request.
appeal	verb	request earnestly (something from somebody); ask for aid or protection	to summon; to challenge.
appeal	verb	request earnestly (something from somebody); ask for aid or protection	to invoke.
appeal	verb	be attractive to	to apply for the removal of a cause from an inferior to a superior judge or court for the purpose of re&euml;xamination of for decision.
appeal	verb	be attractive to	to call upon another to decide a question controverted, to corroborate a statement, to vindicate one's rights, etc.; . hence: to call on one for aid; to make earnest request.
appeal	verb	be attractive to	to summon; to challenge.
appeal	verb	be attractive to	to invoke.
appeal	verb	take a court case to a higher court for review	to apply for the removal of a cause from an inferior to a superior judge or court for the purpose of re&euml;xamination of for decision.
appeal	verb	take a court case to a higher court for review	to call upon another to decide a question controverted, to corroborate a statement, to vindicate one's rights, etc.; . hence: to call on one for aid; to make earnest request.
appeal	verb	take a court case to a higher court for review	to summon; to challenge.
appeal	verb	take a court case to a higher court for review	to invoke.
appeal	verb	challenge (a decision)	to apply for the removal of a cause from an inferior to a superior judge or court for the purpose of re&euml;xamination of for decision.
appeal	verb	challenge (a decision)	to call upon another to decide a question controverted, to corroborate a statement, to vindicate one's rights, etc.; . hence: to call on one for aid; to make earnest request.
appeal	verb	challenge (a decision)	to summon; to challenge.
appeal	verb	challenge (a decision)	to invoke.
appeal	verb	cite as an authority; resort to	to apply for the removal of a cause from an inferior to a superior judge or court for the purpose of re&euml;xamination of for decision.
appeal	verb	cite as an authority; resort to	to call upon another to decide a question controverted, to corroborate a statement, to vindicate one's rights, etc.; . hence: to call on one for aid; to make earnest request.
appeal	verb	cite as an authority; resort to	to summon; to challenge.
appeal	verb	cite as an authority; resort to	to invoke.
bellied	adjective	curving outward	having (such) a belly; puffed out; -- used in composition; .
bellied	adjective	having a belly; often used in combination	having (such) a belly; puffed out; -- used in composition; .
besieger	noun	an enemy who lays siege to your position	one who besieges; -- opposed to .
besieger	noun	an energetic petitioner	one who besieges; -- opposed to .
twayblade	noun	an orchid of the genus Liparis having a pair of leaves	any one of several orchidaceous plants which have only two leaves, as the species of  and of .
twayblade	noun	orchid having a pair of ovate leaves and a long slender raceme of green flowers sometimes tinged red-brown; Europe to central Asia	any one of several orchidaceous plants which have only two leaves, as the species of  and of .
ten	noun	the cardinal number that is the sum of nine and one; the base of the decimal system	the number greater by one than nine; the sum of five and five; ten units of objects.
ten	noun	the cardinal number that is the sum of nine and one; the base of the decimal system	a symbol representing ten units, as 10, , or .
ten	noun	one of four playing cards in a deck with ten pips on the face	the number greater by one than nine; the sum of five and five; ten units of objects.
ten	noun	one of four playing cards in a deck with ten pips on the face	a symbol representing ten units, as 10, , or .
pi	noun	an antiviral drug used against HIV; interrupts HIV replication by binding and blocking HIV protease; often used in combination with other drugs	a mass of type confusedly mixed or unsorted.
pi	noun	an antiviral drug used against HIV; interrupts HIV replication by binding and blocking HIV protease; often used in combination with other drugs	a greek letter (&pi;, &pi;) corresponding to the roman letter .
pi	noun	an antiviral drug used against HIV; interrupts HIV replication by binding and blocking HIV protease; often used in combination with other drugs	the letter &pi;, &pi;, as used to denote the number or quotient approximately expressing the ratio of the circumference of a circle to its diameter; also, the quotient or the ratio itself. the value of the quotient , to twenty decimal places, is 3.14159265358979323846 (see note). the number  is an irrational number, i.e. it cannot be expressed as the quotient of two integers.  it is also a , i.e. it cannot be expressed as a root of an algebraic equation with a finite number of terms; and from this fact follows the impossibility of the quadrature of the circle by purely algebraic processes, or by the aid of a ruler and compass.
pi	noun	the ratio of the circumference to the diameter of a circle; approximately equal to 3.14159265358979323846...	a mass of type confusedly mixed or unsorted.
pi	noun	the ratio of the circumference to the diameter of a circle; approximately equal to 3.14159265358979323846...	a greek letter (&pi;, &pi;) corresponding to the roman letter .
pi	noun	the ratio of the circumference to the diameter of a circle; approximately equal to 3.14159265358979323846...	the letter &pi;, &pi;, as used to denote the number or quotient approximately expressing the ratio of the circumference of a circle to its diameter; also, the quotient or the ratio itself. the value of the quotient , to twenty decimal places, is 3.14159265358979323846 (see note). the number  is an irrational number, i.e. it cannot be expressed as the quotient of two integers.  it is also a , i.e. it cannot be expressed as a root of an algebraic equation with a finite number of terms; and from this fact follows the impossibility of the quadrature of the circle by purely algebraic processes, or by the aid of a ruler and compass.
pi	noun	the scientist in charge of an experiment or research project	a mass of type confusedly mixed or unsorted.
pi	noun	the scientist in charge of an experiment or research project	a greek letter (&pi;, &pi;) corresponding to the roman letter .
pi	noun	the scientist in charge of an experiment or research project	the letter &pi;, &pi;, as used to denote the number or quotient approximately expressing the ratio of the circumference of a circle to its diameter; also, the quotient or the ratio itself. the value of the quotient , to twenty decimal places, is 3.14159265358979323846 (see note). the number  is an irrational number, i.e. it cannot be expressed as the quotient of two integers.  it is also a , i.e. it cannot be expressed as a root of an algebraic equation with a finite number of terms; and from this fact follows the impossibility of the quadrature of the circle by purely algebraic processes, or by the aid of a ruler and compass.
pi	noun	the 16th letter of the Greek alphabet	a mass of type confusedly mixed or unsorted.
pi	noun	the 16th letter of the Greek alphabet	a greek letter (&pi;, &pi;) corresponding to the roman letter .
pi	noun	the 16th letter of the Greek alphabet	the letter &pi;, &pi;, as used to denote the number or quotient approximately expressing the ratio of the circumference of a circle to its diameter; also, the quotient or the ratio itself. the value of the quotient , to twenty decimal places, is 3.14159265358979323846 (see note). the number  is an irrational number, i.e. it cannot be expressed as the quotient of two integers.  it is also a , i.e. it cannot be expressed as a root of an algebraic equation with a finite number of terms; and from this fact follows the impossibility of the quadrature of the circle by purely algebraic processes, or by the aid of a ruler and compass.
pi	noun	someone who can be employed as a detective to collect information	a mass of type confusedly mixed or unsorted.
pi	noun	someone who can be employed as a detective to collect information	a greek letter (&pi;, &pi;) corresponding to the roman letter .
pi	noun	someone who can be employed as a detective to collect information	the letter &pi;, &pi;, as used to denote the number or quotient approximately expressing the ratio of the circumference of a circle to its diameter; also, the quotient or the ratio itself. the value of the quotient , to twenty decimal places, is 3.14159265358979323846 (see note). the number  is an irrational number, i.e. it cannot be expressed as the quotient of two integers.  it is also a , i.e. it cannot be expressed as a root of an algebraic equation with a finite number of terms; and from this fact follows the impossibility of the quadrature of the circle by purely algebraic processes, or by the aid of a ruler and compass.
catechu	noun	extract of the heartwood of Acacia catechu used for dyeing and tanning and preserving fishnets and sails; formerly used medicinally	a dry, brown, astringent extract, obtained by decoction and evaporation from the , and several other plants growing in india. it contains a large portion of tannin or tannic acid, and is used in medicine and in the arts. it is also known by the names , , , etc.
catechu	noun	East Indian spiny tree having twice-pinnate leaves and yellow flowers followed by flat pods; source of black catechu	a dry, brown, astringent extract, obtained by decoction and evaporation from the , and several other plants growing in india. it contains a large portion of tannin or tannic acid, and is used in medicine and in the arts. it is also known by the names , , , etc.
spineless	adjective	lacking a backbone or spinal column	having no spine, or vertebral column.
spineless	adjective	lacking a backbone or spinal column	having no thorns or barbs.
spineless	adjective	lacking a backbone or spinal column	lacking in strength of character; cowardly, in a physical or moral sense.
spineless	adjective	lacking spiny processes	having no spine, or vertebral column.
spineless	adjective	lacking spiny processes	having no thorns or barbs.
spineless	adjective	lacking spiny processes	lacking in strength of character; cowardly, in a physical or moral sense.
spineless	adjective	lacking thorns	having no spine, or vertebral column.
spineless	adjective	lacking thorns	having no thorns or barbs.
spineless	adjective	lacking thorns	lacking in strength of character; cowardly, in a physical or moral sense.
spineless	adjective	weak in willpower, courage or vitality	having no spine, or vertebral column.
spineless	adjective	weak in willpower, courage or vitality	having no thorns or barbs.
spineless	adjective	weak in willpower, courage or vitality	lacking in strength of character; cowardly, in a physical or moral sense.
devilry	noun	wicked and cruel behavior	conduct suitable to the devil; extreme wickedness; deviltry.
devilry	noun	wicked and cruel behavior	the whole body of evil spirits.
devilry	noun	reckless or malicious behavior that causes discomfort or annoyance in others	conduct suitable to the devil; extreme wickedness; deviltry.
devilry	noun	reckless or malicious behavior that causes discomfort or annoyance in others	the whole body of evil spirits.
cress	noun	pungent leaves of any of numerous cruciferous herbs	a plant of various species, chiefly cruciferous. the leaves have a moderately pungent taste, and are used as a salad and antiscorbutic.
cress	noun	any of various plants of the family Cruciferae with edible leaves that have a pungent taste	a plant of various species, chiefly cruciferous. the leaves have a moderately pungent taste, and are used as a salad and antiscorbutic.
entree	noun	the right to enter	a coming in, or entrance; hence, freedom of access; permission or right to enter; .
entree	noun	the right to enter	in french usage, a dish served at the beginning of dinner to give zest to the appetite; in english usage, a side dish, served with a joint, or between the courses, as a cutlet, scalloped oysters, etc.
entree	noun	the right to enter	the dish which comprises the main course of a meal, especially in a restaurant; .
entree	noun	something that provides access (to get in or get out)	a coming in, or entrance; hence, freedom of access; permission or right to enter; .
entree	noun	something that provides access (to get in or get out)	in french usage, a dish served at the beginning of dinner to give zest to the appetite; in english usage, a side dish, served with a joint, or between the courses, as a cutlet, scalloped oysters, etc.
entree	noun	something that provides access (to get in or get out)	the dish which comprises the main course of a meal, especially in a restaurant; .
entree	noun	the principal dish of a meal	a coming in, or entrance; hence, freedom of access; permission or right to enter; .
entree	noun	the principal dish of a meal	in french usage, a dish served at the beginning of dinner to give zest to the appetite; in english usage, a side dish, served with a joint, or between the courses, as a cutlet, scalloped oysters, etc.
entree	noun	the principal dish of a meal	the dish which comprises the main course of a meal, especially in a restaurant; .
entree	noun	the act of entering	a coming in, or entrance; hence, freedom of access; permission or right to enter; .
entree	noun	the act of entering	in french usage, a dish served at the beginning of dinner to give zest to the appetite; in english usage, a side dish, served with a joint, or between the courses, as a cutlet, scalloped oysters, etc.
entree	noun	the act of entering	the dish which comprises the main course of a meal, especially in a restaurant; .
fuss	verb	worry unnecessarily or excessively	to be overbusy or unduly anxious about trifles; to make a bustle or ado.
fuss	verb	care for like a mother	to be overbusy or unduly anxious about trifles; to make a bustle or ado.
hypothesis	noun	a message expressing an opinion based on incomplete evidence	a supposition; a proposition or principle which is supposed or taken for granted, in order to draw a conclusion or inference for proof of the point in question; something not proved, but assumed for the purpose of argument, or to account for a fact or an occurrence; .
hypothesis	noun	a message expressing an opinion based on incomplete evidence	a tentative theory or supposition provisionally adopted to explain certain facts, and to guide in the investigation of others; hence, frequently called a .
hypothesis	noun	a tentative insight into the natural world; a concept that is not yet verified but that if true would explain certain facts or phenomena	a supposition; a proposition or principle which is supposed or taken for granted, in order to draw a conclusion or inference for proof of the point in question; something not proved, but assumed for the purpose of argument, or to account for a fact or an occurrence; .
hypothesis	noun	a tentative insight into the natural world; a concept that is not yet verified but that if true would explain certain facts or phenomena	a tentative theory or supposition provisionally adopted to explain certain facts, and to guide in the investigation of others; hence, frequently called a .
hypothesis	noun	a proposal intended to explain certain facts or observations	a supposition; a proposition or principle which is supposed or taken for granted, in order to draw a conclusion or inference for proof of the point in question; something not proved, but assumed for the purpose of argument, or to account for a fact or an occurrence; .
hypothesis	noun	a proposal intended to explain certain facts or observations	a tentative theory or supposition provisionally adopted to explain certain facts, and to guide in the investigation of others; hence, frequently called a .
register	verb	indicate a certain reading; of gauges and instruments	to enroll one's name in a register.
register	verb	indicate a certain reading; of gauges and instruments	to enter in a register; to record formally and distinctly, as for future use or service.
register	verb	indicate a certain reading; of gauges and instruments	to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary.
register	verb	indicate a certain reading; of gauges and instruments	to enroll; to enter in a list.
register	verb	indicate a certain reading; of gauges and instruments	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.
register	verb	have one's name listed as a candidate for several parties	to enroll one's name in a register.
register	verb	have one's name listed as a candidate for several parties	to enter in a register; to record formally and distinctly, as for future use or service.
register	verb	have one's name listed as a candidate for several parties	to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary.
register	verb	have one's name listed as a candidate for several parties	to enroll; to enter in a list.
register	verb	have one's name listed as a candidate for several parties	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.
register	verb	be aware of	to enroll one's name in a register.
register	verb	be aware of	to enter in a register; to record formally and distinctly, as for future use or service.
register	verb	be aware of	to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary.
register	verb	be aware of	to enroll; to enter in a list.
register	verb	be aware of	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.
register	verb	enter into someone's consciousness	to enroll one's name in a register.
register	verb	enter into someone's consciousness	to enter in a register; to record formally and distinctly, as for future use or service.
register	verb	enter into someone's consciousness	to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary.
register	verb	enter into someone's consciousness	to enroll; to enter in a list.
register	verb	enter into someone's consciousness	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.
register	verb	record in writing; enter into a book of names or events or transactions	to enroll one's name in a register.
register	verb	record in writing; enter into a book of names or events or transactions	to enter in a register; to record formally and distinctly, as for future use or service.
register	verb	record in writing; enter into a book of names or events or transactions	to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary.
register	verb	record in writing; enter into a book of names or events or transactions	to enroll; to enter in a list.
register	verb	record in writing; enter into a book of names or events or transactions	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.
register	verb	enroll to vote	to enroll one's name in a register.
register	verb	enroll to vote	to enter in a register; to record formally and distinctly, as for future use or service.
register	verb	enroll to vote	to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary.
register	verb	enroll to vote	to enroll; to enter in a list.
register	verb	enroll to vote	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.
register	verb	show in one's face	to enroll one's name in a register.
register	verb	show in one's face	to enter in a register; to record formally and distinctly, as for future use or service.
register	verb	show in one's face	to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary.
register	verb	show in one's face	to enroll; to enter in a list.
